order_id,return_date,return_quantity,reason_returned
CA-2013-156251,2013-10-09,2,Wrong Item
CA-2013-156300,2014-02-23,2,Wrong Item
CA-2013-157161,2013-09-10,1,Wrong Color
CA-2013-157280,2013-12-29,1,Wrong Item
CA-2013-157336,2014-01-26,1,Wrong Item
CA-2013-157686,2013-11-23,1,Not Given
CA-2013-157791,2014-02-18,2,Not Given
CA-2013-158001,2013-10-18,1,Not Given
CA-2013-158260,2013-12-30,1,Wrong Color
CA-2013-158547,2013-07-26,1,Not Given
CA-2013-158575,2014-01-15,3,Wrong Item
CA-2013-158617,2013-11-19,1,Not Given
CA-2013-158694,2014-01-04,1,Wrong Item
CA-2013-158925,2013-12-19,1,Not Given
CA-2013-159023,2013-12-27,1,Wrong Item
CA-2013-159212,2013-12-27,1,Not Needed
CA-2013-159891,2013-03-29,1,Not Needed
CA-2013-160108,2014-02-02,1,Wrong Item
CA-2013-160220,2013-12-17,1,Wrong Item
CA-2013-160241,2014-01-25,1,Not Given
CA-2013-160486,2014-02-25,1,Not Given
CA-2013-160500,2013-06-29,1,Not Given
CA-2013-161473,2013-05-27,1,Not Given
CA-2013-161676,2013-09-13,1,Not Needed
CA-2013-161746,2013-12-18,2,Not Given
CA-2013-161781,2013-11-21,2,Not Given
CA-2013-161907,2013-05-31,1,Not Given
CA-2013-162390,2014-02-02,4,Not Given
CA-2013-163167,2014-01-22,1,Not Given
CA-2013-163174,2013-10-21,1,Not Needed
CA-2013-163384,2014-01-03,1,Wrong Color
CA-2013-163573,2014-01-18,1,Wrong Color
CA-2013-163804,2014-01-29,1,Not Given
CA-2013-164770,2014-01-25,2,Not Given
CA-2013-164924,2013-08-31,1,Wrong Color
CA-2013-164938,2013-04-05,1,Wrong Color
CA-2013-165148,2013-12-15,2,Not Needed
CA-2013-165561,2014-01-19,1,Not Given
CA-2013-166282,2013-06-13,1,Not Given
CA-2013-166373,2013-12-16,1,Wrong Item
CA-2013-166380,2013-07-25,1,Wrong Item
CA-2013-166443,2013-12-27,1,Not Given
CA-2013-167682,2013-05-31,1,Not Needed
CA-2013-168032,2013-03-26,1,Not Given
CA-2013-168557,2013-11-14,1,Wrong Item
CA-2013-168956,2013-04-12,1,Not Needed
CA-2013-169334,2013-12-15,1,Wrong Item
CA-2013-169670,2014-02-21,1,Wrong Item
CA-2013-169824,2014-02-07,1,Not Needed
CA-2013-169957,2013-11-21,2,Not Needed
CA-2013-2900,2013-08-08,1,Not Needed
CA-2013-4740,2013-10-13,1,Not Given
CA-2013-5470,2013-12-10,2,Wrong Color
CA-2013-6030,2013-03-24,1,Wrong Item
CA-2013-6080,2013-11-19,1,Not Needed
CA-2013-7580,2013-07-29,1,Not Given
CA-2013-8690,2013-05-22,1,Not Needed
CA-2013-9030,2013-11-29,1,Not Given
CA-2013-9160,2013-09-13,2,Not Needed
CA-2013-9990,2013-03-13,1,Wrong Color
CA-2014-100580,2014-10-11,1,Not Given
CA-2014-100615,2014-06-15,1,Wrong Color
CA-2014-100902,2015-01-12,1,Wrong Item
CA-2014-101049,2014-08-16,1,Wrong Item
CA-2014-101637,2014-05-16,1,Wrong Item
CA-2014-101798,2015-02-05,1,Not Given
CA-2014-101959,2014-04-27,1,Not Needed
CA-2014-102197,2015-02-16,1,Wrong Color
CA-2014-102407,2015-02-03,1,Wrong Item
CA-2014-102659,2015-02-05,1,Not Given
CA-2014-102925,2015-01-01,1,Not Given
CA-2014-103156,2015-01-15,1,Wrong Color
CA-2014-103352,2015-01-21,1,Not Given
CA-2014-103415,2015-01-29,1,Not Given
CA-2014-103443,2015-02-13,1,Not Given
CA-2014-103506,2014-09-17,1,Not Given
CA-2014-103611,2014-11-06,1,Not Given
CA-2014-103877,2014-11-05,1,Wrong Item
CA-2014-104010,2014-06-16,1,Not Given
CA-2014-104647,2014-04-22,1,Not Needed
CA-2014-104745,2014-07-26,1,Not Given
CA-2014-104850,2014-08-10,1,Not Needed
CA-2014-104885,2014-04-29,1,Not Needed
CA-2014-104906,2014-04-10,1,Wrong Item
CA-2014-104927,2015-02-16,1,Not Needed
CA-2014-105074,2014-08-20,1,Not Given
CA-2014-105193,2014-05-22,1,Wrong Color
CA-2014-105410,2014-05-13,1,Wrong Item
CA-2014-105445,2014-04-18,1,Not Needed
CA-2014-105669,2014-11-13,1,Not Given
CA-2014-105914,2014-11-29,2,Wrong Item
CA-2014-105921,2014-10-12,1,Wrong Item
CA-2014-106180,2014-11-14,1,Not Needed
CA-2014-106852,2014-08-18,1,Not Given
CA-2014-107244,2014-11-02,1,Not Given
CA-2014-107321,2014-10-26,1,Wrong Color
CA-2014-107342,2015-02-12,1,Wrong Color
CA-2014-107461,2015-02-16,1,Not Given
CA-2014-107503,2014-02-27,1,Not Given
CA-2014-107517,2014-04-02,2,Not Given
CA-2014-107727,2014-12-14,1,Wrong Item
CA-2014-107909,2014-10-28,1,Wrong Color
CA-2014-108287,2015-02-10,1,Wrong Item
CA-2014-108322,2014-06-26,1,Not Given
CA-2014-108574,2014-12-02,1,Wrong Item
CA-2014-109085,2014-04-13,1,Not Given
CA-2014-109589,2015-02-14,1,Wrong Item
CA-2014-109701,2015-01-24,1,Wrong Color
CA-2014-109750,2014-09-18,1,Not Needed
CA-2014-109946,2014-06-12,1,Not Given
CA-2014-110478,2014-04-30,1,Not Needed
CA-2014-110884,2014-05-03,1,Wrong Item
CA-2014-110905,2014-11-06,1,Not Given
CA-2014-110940,2014-09-18,1,Wrong Item
CA-2014-111220,2014-10-30,1,Wrong Color
CA-2014-111262,2014-12-23,1,Wrong Item
CA-2014-111374,2014-04-21,1,Not Given
CA-2014-111577,2014-12-12,1,Wrong Item
CA-2014-111591,2014-05-16,2,Not Needed
CA-2014-111808,2015-02-10,1,Not Given
CA-2014-112753,2014-08-14,1,Not Needed
CA-2014-112809,2014-10-13,1,Not Given
CA-2014-112900,2014-06-03,1,Not Needed
CA-2014-112984,2014-11-09,1,Wrong Item
CA-2014-113460,2014-12-31,1,Wrong Item
CA-2014-113481,2014-02-25,2,Wrong Item
CA-2014-113572,2015-01-02,1,Not Given
CA-2014-113705,2014-05-20,1,Not Needed
CA-2014-113908,2014-07-31,1,Wrong Item
CA-2014-114258,2015-01-01,1,Not Given
CA-2014-114524,2014-05-27,1,Wrong Color
CA-2014-114636,2014-10-20,1,Wrong Item
CA-2014-115448,2015-01-05,1,Wrong Item
CA-2014-115651,2014-09-02,1,Not Needed
CA-2014-115882,2014-11-08,1,Not Given
CA-2014-116204,2014-04-07,1,Wrong Item
CA-2014-116519,2014-12-06,1,Not Given
CA-2014-116953,2014-06-16,2,Not Given
CA-2014-117044,2014-11-04,1,Not Given
CA-2014-117079,2014-12-18,2,Wrong Item
CA-2014-118017,2015-01-27,1,Not Given
CA-2014-118136,2014-11-08,1,Not Given
CA-2014-118346,2014-09-14,1,Wrong Color
CA-2014-118360,2014-05-29,1,Wrong Color
CA-2014-118892,2014-10-13,1,Wrong Color
CA-2014-119452,2014-05-18,2,Not Needed
CA-2014-119655,2014-06-15,1,Not Given
CA-2014-119809,2014-10-16,1,Not Needed
CA-2014-120404,2015-01-15,1,Wrong Item
CA-2014-120614,2014-07-26,1,Not Given
CA-2014-120705,2014-11-02,1,Not Given
CA-2014-120999,2014-11-06,1,Not Given
CA-2014-121027,2014-10-13,1,Not Given
CA-2014-121160,2014-12-26,1,Wrong Item
CA-2014-121258,2014-04-24,1,Wrong Color
CA-2014-121580,2014-07-26,1,Wrong Item
CA-2014-121853,2014-11-20,1,Not Needed
CA-2014-121909,2014-09-26,1,Not Given
CA-2014-122056,2014-08-08,1,Wrong Item
CA-2014-122105,2014-08-19,1,Wrong Color
CA-2014-122112,2014-11-20,1,Wrong Color
CA-2014-122504,2015-01-03,1,Wrong Color
CA-2014-122693,2014-04-14,1,Wrong Color
CA-2014-122763,2014-05-11,1,Not Given
CA-2014-123036,2014-11-08,1,Not Needed
CA-2014-123239,2014-09-21,2,Not Needed
CA-2014-123246,2014-12-10,1,Wrong Item
CA-2014-123659,2014-04-06,1,Not Given
CA-2014-123778,2014-11-21,1,Not Given
CA-2014-124261,2015-01-10,1,Wrong Item
CA-2014-124296,2015-02-18,1,Not Given
CA-2014-124436,2014-05-13,2,Not Needed
CA-2014-126382,2014-07-29,1,Not Needed
CA-2014-126438,2014-11-04,1,Not Given
CA-2014-126550,2014-05-24,1,Not Given
CA-2014-126634,2014-05-23,1,Not Given
CA-2014-126956,2014-10-19,1,Wrong Color
CA-2014-127117,2014-06-10,1,Wrong Item
CA-2014-128265,2015-01-13,1,Wrong Item
CA-2014-128783,2014-10-29,1,Not Given
CA-2014-129028,2014-05-25,1,Wrong Color
CA-2014-129490,2014-11-21,1,Not Needed
CA-2014-130036,2014-10-18,1,Not Given
CA-2014-130302,2014-11-10,1,Not Needed
CA-2014-130309,2015-02-11,1,Not Given
CA-2014-130526,2015-01-20,1,Not Given
CA-2014-130841,2014-09-22,1,Not Given
CA-2014-131282,2014-04-01,1,Not Given
CA-2014-131366,2015-01-20,1,Wrong Item
CA-2014-132185,2015-01-23,1,Not Given
CA-2014-132234,2014-12-09,3,Not Given
CA-2014-132353,2014-11-08,1,Not Given
CA-2014-132682,2014-08-01,1,Not Given
CA-2014-132976,2014-12-08,1,Not Given
CA-2014-133046,2014-09-22,2,Wrong Item
CA-2014-133074,2014-11-16,1,Wrong Item
CA-2014-133102,2014-10-15,1,Wrong Color
CA-2014-133235,2014-09-25,1,Wrong Item
CA-2014-133333,2014-11-13,1,Not Given
CA-2014-133641,2014-07-12,1,Wrong Item
CA-2014-133865,2014-07-03,1,Wrong Item
CA-2014-134096,2014-11-20,1,Wrong Item
CA-2014-134418,2014-11-11,1,Not Given
CA-2014-134565,2014-08-04,1,Not Given
CA-2014-134838,2014-04-13,1,Not Given
CA-2014-134845,2014-06-14,1,Not Given
CA-2014-135076,2014-06-08,1,Not Given
CA-2014-135377,2015-02-08,1,Not Given
CA-2014-135587,2015-02-02,1,Not Given
CA-2014-135692,2014-06-22,1,Not Given
CA-2014-135860,2015-01-28,1,Not Given
CA-2014-135937,2014-04-20,1,Not Needed
CA-2014-136308,2015-01-07,1,Not Given
CA-2014-136623,2014-09-06,1,Wrong Color
CA-2014-137001,2014-08-04,1,Not Given
CA-2014-137022,2015-01-13,1,Not Given
CA-2014-137085,2014-08-27,3,Wrong Color
CA-2014-137323,2015-01-09,2,Wrong Color
CA-2014-137449,2014-08-21,1,Wrong Item
CA-2014-137470,2014-11-08,1,Not Given
CA-2014-137918,2014-11-27,3,Not Given
CA-2014-138310,2014-08-21,1,Not Needed
CA-2014-138422,2014-11-17,1,Wrong Item
CA-2014-138548,2014-10-12,1,Not Given
CA-2014-139311,2014-10-04,1,Wrong Color
CA-2014-139437,2014-08-29,1,Wrong Color
CA-2014-139773,2015-01-25,1,Not Needed
CA-2014-139913,2014-12-20,1,Not Needed
CA-2014-140053,2014-08-31,3,Wrong Color
CA-2014-140186,2014-11-23,1,Not Given
CA-2014-140242,2014-07-02,1,Not Given
CA-2014-140480,2014-09-02,1,Not Given
CA-2014-140508,2014-11-12,1,Not Given
CA-2014-140760,2014-07-27,1,Not Given
CA-2014-140802,2014-06-14,1,Wrong Item
CA-2014-141138,2015-01-07,3,Not Needed
CA-2014-141439,2015-01-22,1,Not Given
CA-2014-141572,2014-07-22,1,Not Needed
CA-2014-141782,2014-03-18,1,Wrong Color
CA-2014-142034,2014-11-19,1,Not Given
CA-2014-142342,2014-09-09,1,Not Given
CA-2014-142391,2014-11-15,5,Wrong Color
CA-2014-142636,2014-12-29,1,Wrong Item
CA-2014-142671,2015-01-05,1,Not Needed
CA-2014-142867,2014-05-12,1,Not Needed
CA-2014-143063,2014-10-06,2,Not Needed
CA-2014-143245,2015-01-27,1,Not Given
CA-2014-143329,2014-12-30,1,Wrong Item
CA-2014-143378,2014-11-16,1,Not Needed
CA-2014-143665,2014-06-22,1,Not Needed
CA-2014-144064,2014-10-23,1,Wrong Color
CA-2014-144463,2014-02-26,2,Wrong Item
CA-2014-144498,2014-06-27,3,Not Given
CA-2014-144589,2014-03-18,1,Not Given
CA-2014-144596,2015-01-01,2,Wrong Color
CA-2014-144862,2015-01-26,1,Wrong Color
CA-2014-145093,2014-09-16,1,Wrong Item
CA-2014-145233,2015-01-26,1,Wrong Item
CA-2014-145506,2014-07-29,1,Wrong Item
CA-2014-145653,2014-10-23,1,Wrong Color
CA-2014-145702,2014-07-15,2,Wrong Color
CA-2014-145807,2014-04-06,2,Not Needed
CA-2014-145877,2014-05-26,3,Wrong Color
CA-2014-146136,2014-10-29,1,Not Given
CA-2014-146346,2014-08-11,1,Wrong Item
CA-2014-146360,2014-06-16,1,Not Needed
CA-2014-146724,2015-01-18,1,Not Needed
CA-2014-147032,2014-09-25,1,Not Needed
CA-2014-147844,2014-06-27,1,Wrong Item
CA-2014-147956,2015-02-21,1,Wrong Color
CA-2014-148068,2014-11-16,1,Not Needed
CA-2014-148320,2014-12-30,1,Not Given
CA-2014-148929,2014-11-02,1,Wrong Item
CA-2014-148999,2014-03-28,1,Not Given
CA-2014-149048,2014-07-08,1,Wrong Color
CA-2014-149888,2015-01-04,1,Wrong Item
CA-2014-150091,2014-12-07,1,Wrong Item
CA-2014-150189,2014-08-31,1,Not Given
CA-2014-150420,2014-07-30,1,Not Given
CA-2014-150469,2014-03-23,1,Wrong Item
CA-2014-150497,2014-09-14,1,Wrong Color
CA-2014-150504,2015-01-03,1,Wrong Item
CA-2014-150910,2015-02-18,1,Wrong Item
CA-2014-150931,2014-03-06,1,Not Needed
CA-2014-151176,2014-04-13,1,Wrong Item
CA-2014-151428,2014-11-17,1,Not Needed
CA-2014-151799,2015-02-08,1,Not Given
CA-2014-151855,2014-07-25,1,Wrong Item
CA-2014-151981,2014-10-03,2,Wrong Item
CA-2014-152079,2014-03-14,2,Wrong Item
CA-2014-152142,2015-01-10,1,Wrong Color
CA-2014-152275,2014-11-29,1,Wrong Item
CA-2014-152310,2014-10-10,1,Not Needed
CA-2014-152702,2014-12-07,1,Not Given
CA-2014-152975,2014-11-07,1,Wrong Item
CA-2014-153045,2014-03-17,1,Wrong Item
CA-2014-153871,2015-02-07,1,Not Given
CA-2014-154109,2015-01-02,1,Wrong Color
CA-2014-154116,2015-02-09,1,Wrong Item
CA-2014-154676,2014-09-29,1,Wrong Item
CA-2014-154809,2014-04-10,2,Not Given
CA-2014-154907,2014-05-26,1,Not Needed
CA-2014-155089,2015-01-27,1,Not Needed
CA-2014-155159,2015-01-20,2,Wrong Color
CA-2014-155607,2015-01-21,1,Wrong Item
CA-2014-155621,2015-01-04,1,Wrong Color
CA-2014-155740,2014-09-23,1,Wrong Item
CA-2014-155936,2014-08-20,1,Wrong Item
CA-2014-156139,2014-02-27,1,Not Needed
CA-2014-156412,2015-01-29,1,Not Given
CA-2014-156769,2014-06-30,1,Wrong Item
CA-2014-156818,2014-09-03,1,Not Given
CA-2014-156951,2014-11-29,2,Not Given
CA-2014-157091,2014-08-22,2,Wrong Color
CA-2014-157252,2014-03-16,1,Wrong Item
CA-2014-157413,2014-07-28,1,Wrong Color
CA-2014-157420,2015-01-12,1,Not Given
CA-2014-157469,2015-01-28,2,Not Needed
CA-2014-157483,2015-01-09,1,Not Needed
CA-2014-158169,2014-10-06,1,Not Given
CA-2014-158561,2015-01-07,3,Wrong Color
CA-2014-159100,2014-12-12,1,Wrong Color
CA-2014-159226,2014-06-18,1,Wrong Item
CA-2014-159282,2014-12-12,1,Wrong Item
CA-2014-159352,2014-05-08,1,Not Needed
CA-2014-160122,2015-01-14,1,Wrong Color
CA-2014-160416,2015-01-09,1,Wrong Color
CA-2014-160423,2014-03-19,1,Wrong Color
CA-2014-160458,2014-07-20,1,Not Given
CA-2014-160633,2015-01-12,2,Not Needed
CA-2014-160801,2014-11-10,1,Not Given
CA-2014-160899,2014-10-04,2,Not Given
CA-2014-160934,2014-03-12,1,Wrong Item
CA-2014-160983,2014-12-22,2,Not Needed
CA-2014-161102,2014-09-24,1,Not Given
CA-2014-161557,2014-10-30,1,Not Needed
CA-2014-161739,2015-01-06,1,Wrong Item
CA-2014-161893,2014-03-20,1,Wrong Item
CA-2014-162565,2015-02-01,1,Wrong Color
CA-2014-162635,2014-12-01,1,Not Given
CA-2014-162691,2014-09-28,1,Wrong Color
CA-2014-162929,2015-01-13,1,Not Given
CA-2014-163020,2014-11-10,1,Wrong Item
CA-2014-163069,2014-10-12,1,Not Given
CA-2014-163097,2014-10-22,2,Wrong Color
CA-2014-163188,2014-12-29,1,Wrong Item
CA-2014-163209,2014-06-28,1,Wrong Item
CA-2014-164000,2015-02-12,1,Wrong Item
CA-2014-164049,2014-12-28,3,Not Given
CA-2014-164112,2014-08-25,1,Wrong Color
CA-2014-164329,2014-03-23,1,Not Given
CA-2014-164917,2015-01-28,1,Not Given
CA-2014-165491,2014-05-15,1,Not Given
CA-2014-165687,2015-01-14,1,Not Given
CA-2014-165757,2014-08-19,1,Not Given
CA-2014-166093,2014-10-15,1,Wrong Item
CA-2014-166856,2014-11-13,1,Wrong Color
CA-2014-167381,2014-11-15,2,Not Needed
CA-2014-167395,2015-01-25,1,Not Given
CA-2014-167668,2014-06-29,1,Not Given
CA-2014-168858,2015-01-14,1,Wrong Color
CA-2014-169404,2014-06-05,1,Not Given
CA-2014-169810,2014-09-21,1,Wrong Color
CA-2014-169859,2015-02-08,1,Wrong Item
CA-2014-169929,2014-11-19,1,Wrong Item
CA-2014-5050,2014-05-22,1,Wrong Item
CA-2014-8990,2014-10-03,1,Not Needed
CA-2014-9470,2014-08-15,1,Wrong Color
CF-2011-2380,2012-01-06,1,Not Given
CG-2011-4120,2011-08-15,1,Not Given
CG-2011-8610,2011-11-05,1,Wrong Item
CG-2011-8630,2012-01-17,1,Not Given
CG-2012-340,2013-01-08,1,Wrong Item
CG-2012-9200,2012-09-10,1,Not Given
CG-2012-9700,2012-03-13,1,Not Given
CG-2013-2940,2013-12-22,1,Not Given
CG-2013-4760,2014-01-31,1,Not Given
CG-2013-9730,2013-07-30,1,Not Needed
CG-2014-20,2014-09-12,1,Not Given
CG-2014-5160,2015-02-19,1,Not Needed
CG-2014-5210,2014-05-23,2,Wrong Item
CG-2014-5280,2015-01-17,1,Not Given
CG-2014-7050,2015-01-06,1,Not Needed
CG-2014-9290,2014-10-20,1,Not Given
CG-2014-9530,2015-01-31,1,Not Needed
CG-2014-9600,2014-05-28,1,Not Needed
CM-2011-4220,2011-10-23,1,Not Given
CM-2012-6110,2013-02-24,2,Wrong Color
CM-2013-3920,2013-12-12,1,Not Needed
CM-2014-400,2014-08-21,1,Wrong Item
EG-2011-1980,2012-01-02,1,Wrong Item
EG-2013-1090,2013-08-22,1,Not Given
EG-2013-2370,2013-03-26,1,Not Given
EG-2013-380,2013-12-03,1,Not Needed
EG-2013-4960,2014-01-02,1,Not Given
EG-2013-5250,2013-08-18,1,Not Given
EG-2013-5760,2013-07-24,1,Wrong Item
EG-2013-8100,2013-11-20,1,Wrong Item
EG-2013-8830,2014-01-25,1,Wrong Item
EG-2013-9300,2013-10-29,2,Not Given
EG-2014-6160,2014-08-09,1,Not Given
EG-2014-6180,2014-04-15,1,Wrong Item
ES-2011-1012469,2011-11-17,1,Not Given
ES-2011-1136913,2012-01-03,1,Not Given
ES-2011-1137137,2011-08-01,1,Not Given
ES-2011-1210983,2011-09-09,1,Not Given
ES-2011-1222857,2011-11-24,1,Wrong Item
ES-2011-1276768,2011-08-08,1,Not Needed
ES-2011-1401137,2011-10-25,1,Wrong Color
ES-2011-1443340,2011-06-16,1,Not Given
ES-2011-1444426,2011-05-31,1,Not Given
ES-2011-1455810,2011-08-01,1,Not Needed
ES-2011-1456978,2011-11-25,1,Not Given
ES-2011-1480594,2011-09-30,1,Not Given
ES-2011-1590255,2012-01-26,1,Wrong Color
ES-2011-1611223,2012-01-16,1,Wrong Item
ES-2011-1637634,2011-05-16,1,Wrong Color
ES-2011-1690587,2011-03-13,1,Not Given
ES-2011-1698059,2012-02-15,4,Not Given
ES-2011-1705541,2011-04-26,1,Wrong Item
ES-2011-1708225,2011-04-29,1,Not Given
ES-2011-1720401,2011-04-16,1,Not Given
ES-2011-1761215,2011-10-02,3,Wrong Color
ES-2011-1818378,2011-10-29,1,Wrong Item
ES-2011-1831867,2012-02-18,1,Wrong Item
ES-2011-1849602,2011-09-07,1,Not Given
ES-2011-1858721,2011-08-04,1,Not Given
ES-2011-1875818,2011-10-31,1,Not Needed
ES-2011-1886093,2011-10-07,1,Not Given
ES-2011-1951083,2011-08-12,1,Not Given
ES-2011-1962134,2012-02-03,1,Wrong Color
ES-2011-2076928,2012-01-19,1,Wrong Item
ES-2011-2111237,2011-06-26,1,Not Given
ES-2011-2210233,2011-07-08,4,Not Given
ES-2011-2230157,2011-09-27,1,Wrong Item
ES-2011-2257437,2011-10-07,1,Not Given
ES-2011-2272875,2012-02-19,1,Not Needed
ES-2011-2314308,2012-01-26,1,Wrong Color
ES-2011-2367994,2011-04-03,2,Wrong Item
ES-2011-2401476,2012-01-03,1,Not Needed
ES-2011-2464932,2011-07-30,1,Wrong Item
ES-2011-2486841,2011-07-31,2,Wrong Item
ES-2011-2520395,2011-07-23,1,Not Given
ES-2011-2542245,2011-08-01,1,Not Given
ES-2011-2621167,2011-08-17,1,Wrong Item
ES-2011-2695590,2011-10-05,1,Not Needed
ES-2011-2711513,2011-04-30,1,Not Given
ES-2011-2719699,2012-01-28,1,Wrong Color
ES-2011-2720307,2011-10-13,2,Wrong Item
ES-2011-2722980,2011-04-06,1,Not Needed
ES-2011-2801336,2011-07-26,1,Wrong Item
ES-2011-2857462,2011-04-04,1,Wrong Item
ES-2011-2867068,2011-11-20,1,Not Given
ES-2011-2872060,2011-12-19,1,Wrong Item
ES-2011-2911640,2011-08-23,1,Not Given
ES-2011-2933675,2011-05-09,1,Not Needed
ES-2011-2945927,2011-11-13,2,Wrong Color
ES-2011-2962852,2011-12-26,1,Wrong Color
ES-2011-2979959,2011-11-07,1,Wrong Color
ES-2011-3028321,2011-12-27,1,Not Given
ES-2011-3051209,2011-07-07,1,Not Given
ES-2011-3074997,2011-09-20,1,Wrong Item
ES-2011-3080574,2011-08-23,3,Wrong Color
ES-2011-3128239,2011-10-23,1,Not Given
ES-2011-3188488,2011-03-30,1,Wrong Item
ES-2011-3215372,2011-10-07,1,Not Given
ES-2011-3248922,2011-11-01,2,Not Given
ES-2011-3257006,2011-12-27,1,Not Needed
ES-2011-3366039,2011-07-18,1,Not Given
ES-2011-3367036,2012-01-23,1,Not Needed
ES-2011-3369614,2011-11-16,2,Wrong Item
ES-2011-3421954,2012-01-17,1,Not Needed
ES-2011-3429709,2011-03-22,1,Wrong Item
ES-2011-3448503,2011-11-04,1,Not Given
ES-2011-3481511,2011-12-28,1,Not Given
ES-2011-3528133,2011-05-14,1,Wrong Color
ES-2011-3616229,2011-09-01,1,Wrong Item
ES-2011-3661686,2011-03-12,1,Wrong Item
ES-2011-3667388,2011-11-18,1,Wrong Item
ES-2011-3721082,2011-05-25,1,Wrong Item
ES-2011-3805636,2011-12-14,1,Wrong Item
ES-2011-3848020,2011-11-12,1,Wrong Item
ES-2011-3848439,2011-02-27,1,Wrong Color
ES-2011-3933819,2011-07-09,1,Wrong Item
ES-2011-3954575,2011-09-24,2,Not Given
ES-2011-4145029,2011-11-04,2,Not Given
ES-2011-4154402,2011-08-16,1,Not Needed
ES-2011-4182812,2012-02-14,1,Wrong Item
ES-2011-4184901,2011-10-22,1,Wrong Item
ES-2011-4187064,2011-04-16,1,Not Needed
ES-2011-4240706,2011-06-16,1,Not Given
ES-2011-4302063,2012-01-08,2,Wrong Item
ES-2011-4314290,2011-09-12,1,Wrong Item
ES-2011-4342226,2011-04-01,1,Not Given
ES-2011-4351826,2011-08-01,1,Wrong Item
ES-2011-4359424,2011-03-07,2,Not Given
ES-2011-4500805,2011-12-30,1,Not Given
ES-2011-4691256,2011-07-30,1,Wrong Item
ES-2011-4705117,2012-01-01,1,Not Given
ES-2011-4753806,2012-02-09,1,Wrong Item
ES-2011-4767717,2011-07-30,1,Not Given
ES-2011-4776761,2011-10-23,1,Not Needed
ES-2011-4801998,2011-10-20,4,Wrong Color
ES-2011-4864498,2011-06-06,1,Not Given
ES-2011-4869686,2011-02-27,2,Wrong Item
ES-2011-4915337,2011-12-27,1,Not Given
ES-2011-4942190,2011-10-15,1,Wrong Item
ES-2011-5008680,2011-11-23,1,Not Given
ES-2011-5045844,2011-04-04,1,Not Given
ES-2011-5095223,2011-12-28,1,Wrong Color
ES-2011-5227949,2011-10-23,1,Not Given
ES-2011-5253790,2011-08-18,3,Wrong Item
ES-2011-5265774,2011-11-03,1,Wrong Color
ES-2011-5273102,2011-08-15,2,Wrong Item
ES-2011-5389664,2011-04-05,1,Not Given
ES-2011-5421072,2011-09-29,1,Wrong Item
ES-2011-5426048,2011-11-21,2,Not Given
ES-2011-5483343,2011-10-19,1,Not Needed
ES-2011-5585896,2011-09-28,1,Wrong Item
ES-2011-5605335,2011-09-08,1,Not Given
ES-2011-5610862,2011-05-20,1,Wrong Item
ES-2011-5680692,2011-06-07,1,Wrong Item
ES-2011-5861038,2011-05-24,1,Not Given
ES-2011-5908162,2011-11-21,1,Wrong Color
ES-2011-5911716,2012-02-12,1,Not Given
ES-2011-5921152,2011-12-29,2,Not Given
ES-2011-5965144,2011-12-29,1,Not Given
ES-2012-1001305,2012-02-25,1,Not Needed
ES-2012-1001818,2012-10-06,1,Wrong Item
ES-2012-1085063,2012-11-15,2,Not Given
ES-2012-1157133,2012-06-17,1,Not Given
ES-2012-1181146,2013-01-09,1,Wrong Color
ES-2012-1238144,2012-11-04,1,Not Given
ES-2012-1242181,2013-02-16,1,Wrong Item
ES-2012-1315786,2012-07-28,1,Not Given
ES-2012-1349761,2013-02-02,1,Not Given
ES-2012-1354648,2012-11-20,1,Not Needed
ES-2012-1360211,2012-06-12,1,Wrong Item
ES-2012-1363320,2012-05-26,1,Wrong Item
ES-2012-1382586,2012-10-18,1,Wrong Item
ES-2012-1411725,2012-03-29,1,Wrong Color
ES-2012-1420387,2012-08-23,1,Not Needed
ES-2012-1439531,2012-09-16,1,Not Needed
ES-2012-1517831,2012-06-17,1,Not Needed
ES-2012-1540709,2012-08-10,1,Not Given
ES-2012-1590672,2012-09-06,1,Not Needed
ES-2012-1742205,2012-04-20,1,Not Needed
ES-2012-1758527,2013-01-29,1,Wrong Item
ES-2012-1760393,2012-07-27,2,Not Given
ES-2012-1778547,2012-10-30,1,Wrong Color
ES-2012-1787346,2012-11-07,1,Wrong Item
ES-2012-1835271,2013-01-04,1,Wrong Item
ES-2012-1845274,2012-08-15,1,Wrong Item
ES-2012-1929989,2013-02-16,1,Not Given
ES-2012-1956205,2012-09-01,1,Not Given
ES-2012-1994326,2012-12-25,1,Not Given
ES-2012-2067032,2013-01-09,1,Wrong Color
ES-2012-2073911,2012-10-23,1,Wrong Color
ES-2012-2110783,2013-02-23,2,Wrong Item
ES-2012-2137901,2012-08-03,1,Wrong Item
ES-2012-2217716,2012-12-16,1,Not Given
ES-2012-2242548,2012-03-18,1,Wrong Item
ES-2012-2268382,2013-01-04,1,Wrong Color
ES-2012-2287053,2012-03-02,1,Not Needed
ES-2012-2376278,2013-01-02,1,Wrong Item
ES-2012-2404634,2012-12-17,1,Wrong Color
ES-2012-2424030,2012-07-10,1,Wrong Color
ES-2012-2424799,2012-10-17,1,Wrong Color
ES-2012-2471764,2012-06-22,1,Not Given
ES-2012-2483866,2012-05-19,1,Wrong Item
ES-2012-2506839,2012-11-01,1,Not Given
ES-2012-2597613,2013-02-04,1,Not Given
ES-2012-2633867,2012-09-25,1,Not Needed
ES-2012-2641248,2012-11-07,2,Not Needed
